wallet_address,behavioral_score,risk_score,consistency_score,health_score,bot_probability,credit_score,total_transactions,liquidation_count
0x013e074822e7776516a0c69dce430ec1fdb26c0d,52.81144537146167,78.3355667194609,57.843269490153766,95.9090909090909,0.0,688,22,0
0x039f620be875aa9c3d70fe9cf27a7c9192a8001c,39.32753996425068,91.97651431601189,85.48712121212122,74.5,0.0,688,12,0
0x03270912905f63b1b2b99b9a520a86810aa07f89,52.05121021747817,78.76818125869599,86.78526366167769,67.49019607843137,0.0,688,17,0
0x05250b39a5c97c289c79ce2c83f3af8dd60aa438,37.65077059708245,94.33862102752069,94.37509933774835,66.0,0.0,688,6,0
0x0488eb591321625f9417cc3c21398c8d06ac9095,53.50437332270663,80.61004763394322,87.82737262737263,62.0,0.0,688,12,0
0x047f78ef663432cd15d28c0b7098bd6236442264,59.1857532799561,70.26770456083617,84.42818675889328,67.87878787878788,0.0,687,33,0
0x02b72485ecdaabd5f9af68d9a5d2b2ca54d5339b,64.9276363279836,65.63157894736842,81.43889855375025,66.42105263157895,0.0,687,95,0
0x034b054426cd05f70ea0d98d35083ac73322b939,55.197712117756254,76.12601491166168,87.25249837504062,64.35294117647058,0.0,687,17,0
0x05dfa941764538a29be71d32a462ae96facffb02,52.67228563470391,91.1461587241447,67.3298589822195,69.85714285714286,0.0,687,7,0
0x024fa9444a644ca26705a48486b05d74292412aa,61.07195035782981,74.20835704349616,77.12401799100451,66.57142857142857,0.0,687,30,0
0x03148e5d55d5a2382c644e78910d13cdb7218235,55.1440038841518,81.28252216086072,83.27205690860865,62.13636363636364,0.0,687,11,0
0x03f4ac46922f745a7088e92df0a9b37f299e5614,55.668366029430906,72.07000215220512,91.5703664443229,63.88198757763975,0.0,686,23,0
0x056a2909f81c63a6b18798c335a3f593402489c5,55.3971532169776,75.37462515497187,83.44323911382736,68.4090909090909,0.0,686,22,0
0x003e41b4f19f27ab2a07c19abe2d99ecb492ce62,42.083479091002424,86.72873072260587,79.73509933774835,81.0,0.0,686,6,0
0x04936487d69f08a304bd6470c2f0cf6e6aa609d7,48.04002708936375,87.47445817419754,84.56043956043956,64.97965016784246,0.0,686,4,0
0x00b5ebd8c8561a28c1834fe08d7e607b73271328,50.977233815677025,78.02607507788845,82.64155803146825,73.63636363636363,0.0,686,50,0
0x02fc75ad4ae6105dc1feec29f49e56347a859c65,60.174049710755654,69.10012392900899,84.23387159471588,66.88636363636363,0.0,686,40,0
0x025b6d0137e847ba5df51e8af8508e4874d2ddbd,67.99504906612648,67.14938828020432,69.28540363159046,70.23529411764706,0.0,685,85,0
0x05cbed339b897c1d53ddbf9881087308f02e41c8,54.23247457926888,78.06854777284384,76.81267685342388,73.21052631578948,0.0,685,19,0
0x05ae01015bd81d82e90c0263c5a90a948bef4bb9,47.65674098589771,88.49990225852768,82.68422098777056,65.64325550285096,0.0,685,27,0
0x0000000506063a51c6ce59906d8c40f7d7fe92a7,50.79776715593118,74.34711647784196,95.03346121057118,65.67934782608695,0.0,685,69,0
0x02b4d35435f702921a56b5c993c999b6b8eab1df,48.785713584547544,85.90588475544475,83.7410480349345,65.57142857142857,0.0,684,7,0
0x02a16e93539e8043766befc1d941835ef18a77d9,49.014127545451295,75.03896574972141,93.2806862745098,69.125,0.0,684,16,0
0x05a082d4a4ae72304cb0518eaf460fa474f00620,63.22975328166715,61.373493975903614,80.30787491409689,74.51807228915663,0.0,684,83,0
0x028062ffc2a94ca94e464240142c956d10fa449d,34.932652122790984,94.86406326690667,83.51538461538462,79.0,0.0,684,4,0
0x02b9dee806bc6e1093e348336d35b0866908712b,53.51041028587436,78.20952535478337,80.86951871657755,69.35294117647058,0.0,683,17,0
0x05119e9c19a50e66cc085b2dd2730897f470747f,52.68822372732782,84.00016416816916,87.44603174603175,56.75,0.0,683,8,0
0x0057dbd2cb881113aa7b55e4ce62af8234519e01,54.005029759403634,82.367530629019,84.09774436090225,60.07142857142857,0.0,683,14,0
0x034a4081df0c5a039d05113a7d0b334083a7b084,49.74042433193828,75.79256038042111,87.2666847826087,72.66666666666666,0.0,683,16,0
0x053bf9ab3b044137eff39be4857eab5e3a40a239,49.2595853883544,85.46391838212361,74.16913946587538,74.5,0.0,683,12,0
0x008b1ffe244bf31896c833bff4ad9009e7a0f4eb,61.01907405876749,67.96172281926957,83.8572398082107,65.76167076167076,0.0,683,37,0
0x009990e99b12f7ebcc594fb721fe56e4f88ac27e,49.105479796807195,89.69527134705086,76.58307692307693,67.0,0.0,683,5,0
0x0338e55ea1a26c84ffd70d7c79d8094ac36b6148,59.4874748430788,69.38722908169137,67.52066099363932,82.5,0.0,682,36,0
0x059e51c98c0a5b89624e8c1937a001dbeaceda8c,53.305001685801784,84.28810895820784,88.82536585365854,53.5,0.0,682,6,0
0x0550f5196ec5c453f8326c7b9bbc3ae60acaac7a,52.945216911776726,83.6447465013365,76.63650075414782,66.95833333333334,0.0,682,18,0
0x01e859c314e9ae31bbd455affaa2a54ce3f3019e,66.06472410125235,67.90827105089566,81.45118149456457,58.69226907630522,0.0,681,83,0
0x01d17d9fdf660f9c79d9feefa2b9a4b71a32a9b6,54.03833778303603,75.54876408883426,83.02425832021915,68.47368421052632,0.0,681,19,0
0x0416c2fe328fff0fd6039554c75c3d3fb2db94c4,43.683637874559885,86.98589877441336,82.05786516853934,73.5,0.0,681,6,0
0x05cf60b657103efcd42f75a5e10a29a92e181f4b,44.292229222661994,84.73111558988043,86.97481940144479,70.05263157894737,0.0,681,19,0
0x02b56b480fd9350fc83dbe2918a76c60232b4001,54.80359325999588,86.43043870189202,84.17875846984506,52.35199772908815,0.0,681,38,0
0x00c3a5aceb3fe926a7a9772a6c4efd9f6beb7d73,45.93739279510395,84.70430836447933,92.96043956043957,61.5,0.0,681,4,0
0x03247269bad6aa35ef79ff7f674d714c64d26611,59.41268116775634,73.24656400334732,72.89206042834343,71.98275862068965,0.0,681,29,0
0x05b024e370ae7d3e3678a52d5fb68ce9c4ab30f5,56.85676173974123,71.2555456298044,67.09256370869274,84.86111111111111,0.0,681,27,0
0x03807e5ca6505683c96cc30bc71c018b4b0f3f38,61.88257819118675,71.96003979602617,74.90907879336882,66.875,0.0,680,32,0
0x00262ffcfda82b5582d1905ca05b849f196b0419,51.850284379190136,79.40113271866565,94.64043956043956,55.33333333333333,0.0,680,10,0
0x03fe5965c7d96414e4b3d09642994c29552711b2,54.16949691072063,82.94352070189828,75.49691991786449,66.0,0.0,680,15,0
0x007f4172d3dcd318d7bd0eec9325ad5e4c2bcc8d,42.16689022101935,95.22754370666908,86.15629213483146,61.0,0.0,680,5,0
0x048f5cb4c12107c37e2d028aa56315659f36ce47,52.61639225325459,76.5723441192532,89.10873337189128,62.39285714285714,0.0,679,14,0
0x00c5514615e9aeb9cf51f2e635b33743ae062dfe,51.80181481262875,77.5592872971303,81.60323166303559,70.38235294117646,0.0,679,17,0
0x05e5ab383f3c2d423cfd118b83420261ab0990bc,65.13102817908648,64.31334622823984,80.74553705209983,64.38104448742746,0.0,679,47,0
0x049201b13cd2a316aab6edae90cc0f8ed6597ea9,66.75854369817462,59.8053561135748,78.10488699246616,69.36507936507937,0.0,678,54,0
0x0258aa61198204d52dbed666326bed75b3a09126,56.380864088598415,72.89462865010698,73.25396825396825,75.95238095238095,0.0,678,27,0
0x02eb2ee0867dc3dfaa3862d0cc86984b6aada907,58.27773949308231,74.3172115518612,80.18518518518519,63.888888888888886,0.0,678,27,0
0x0292c117e0fc26212b22c5843b9755e7b676c6c0,43.83892364658008,87.89608924683886,72.10344827586206,80.0,0.0,677,5,0
0x005b0743d8b2ed646499dc48b64b95e71b8afa43,46.409026588489155,84.1345225656685,82.16326530612245,69.85714285714286,0.0,677,7,0
0x0600de154559da51a7b68388cedc72bdda941ddb,52.86134780155321,73.37724537007588,72.7326519634212,81.36363636363636,0.0,677,22,0
0x0357c980e66e6ef343a35715138b7670b0ae74c5,66.0786786382692,60.03030303030302,80.2659337561663,67.51515151515152,0.0,677,55,0
0x04bdc271b7afd68bbd52c9366880849c15ba42b7,59.167527785334634,74.55678318804797,71.85569620253165,70.14285714285714,0.0,677,25,0
0x03851f30cc29d86ee87a492f037b16642838a357,64.11028257040576,59.52999381570811,85.81316692581268,65.73902288188003,0.0,676,98,0
0x02803ab2f41603f75d57ab98871baf84b0c80e90,47.35205914112868,73.39285714285714,65.30677451203766,97.85714285714286,0.0,676,28,0
0x03f938f62fbe032d3197b4f74fa4c228de73088c,65.27321689218762,64.9832713008365,76.85455369237127,65.21242866201649,0.0,675,83,0
0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46,63.107993076670674,69.32360198965932,79.96283228315448,60.651491365777076,0.0,675,49,0
0x02238e3ff83f90c8299663119271d24a105158fa,58.715404463825266,60.52854122621565,91.02018272425249,68.04439746300211,0.0,675,43,0
0x04e8a3412d46f8625005d8e320c45b6f3c0242df,51.634602830542704,76.57119471151744,77.59431083023841,73.91176470588235,0.0,675,17,0
0x05f5471afc2822d6a8a72bffeb8d809518e87e7c,61.65036136999499,62.18434343434343,79.36041569728407,71.7929292929293,0.0,674,44,0
0x02fafec4c577431e5229f01df088cb699a7cc691,53.80803796108955,75.2338785263195,81.64705999521951,67.10160044231077,0.0,674,22,0
0x005e5cac6eb7637edf689403e01b86bda451ef61,58.844654799369565,76.00774391158598,77.68365728374769,61.50537634408602,0.0,674,31,0
0x00a72d7b5050e8fa50a471f2c9af1dc21eac4d36,51.81174605333557,76.99788080661943,78.5633270321361,71.33333333333333,0.0,674,18,0
0x0197295055068f266f8654ef428a91239839c2d5,48.34646978925347,81.92876698648953,72.69859568224692,76.84615384615384,0.0,673,13,0
0x00c844967b2ab4c5ac26f44dcbffa7c06897e18e,52.197964098581686,74.03717960813493,82.42532467532467,70.35714285714286,0.0,673,21,0
0x000f4432a40560bbff1b581a8b7aded8dab80026,54.193341972134306,74.43067984034951,82.82439024390244,65.9,0.0,673,25,0
0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05,52.955833862059606,78.25520143188196,86.0734693877551,59.5,0.0,672,12,0
0x03d11a35efea67f3b98dcb9d3ddad6b15cdb43f6,64.88486211475008,55.37837837837837,90.6122087225388,62.5,0.0,672,74,0
0x00526e91ec022d8596bda04092071c1da6b5322e,44.8157126330175,78.66572643027128,93.60140515222483,65.57142857142857,0.0,672,7,0
0x01cf7991cf4d37a762bffa9d74bd9b46d124d371,58.87904191102686,68.48106705246127,66.42748414376322,81.13636363636364,0.0,672,33,0
0x044a9157c17119eb476f564da8a9b03dfe5ac7f1,45.78071139677018,85.12896713235321,75.6837431693989,74.0,0.0,672,9,0
0x013c8b849edb8efc9a689854b7bc75f2dd1ccfff,48.12235172763666,85.20028431602744,72.5,72.33333333333333,0.0,671,9,0
0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,59.28776568038393,72.28165365231558,72.39584116231393,69.03846153846155,0.0,671,26,0
0x00d9d164c3cdc126d33d541fe6e0cd55f4d4ed63,54.31040582466906,74.4729706297626,81.61654135338345,65.53571428571428,0.0,671,21,0
0x057639a8a802d8f5ce025dd6dc149ba1d17d234f,48.39880818042321,84.01217750844197,72.0655926352129,73.64499089583636,0.0,671,11,0
0x0080a01a45d5e023435dc82970ec2681a5ae050e,63.51244136600533,64.12015517310542,83.9090158083959,59.69387755102041,0.0,670,49,0
0x0256ba1f18ca0f91a93bdb2f218d91dd20ee428a,62.487514401943706,68.29600176403632,76.93931398416886,63.33333333333333,0.0,670,36,0
0x044a9c43e95aa9fd28eea25131a62b602d304f1f,59.95582757622685,69.35786712071366,74.26587301587301,68.88888888888889,0.0,670,27,0
0x03c48ba8fcd46b9b4419cd57063978769efb8de8,56.00252804896704,62.52267457618767,92.47182453539472,66.61764705882354,0.0,670,34,0
0x03fef33df5b760df1bb3d4d5aedf69402b48cdc5,46.75703190112379,79.64627101681711,88.20126050420168,65.5,0.0,670,8,0
0x020989d06ab6d1900d1152ea3fb4a756e3ec096e,54.45791559137331,72.56167435506735,84.1180098902852,64.29347826086956,0.0,669,23,0
0x04379cffc95575cff92a5884863a26600c0f3ddb,46.07130557301738,86.66102277034214,75.64285714285714,69.85714285714286,0.0,669,7,0
0x022ca32d31da3ef85922aafd9ad29c5b2418172c,65.35201475383315,59.58569595006176,84.96042250036736,60.44665012406948,0.0,669,62,0
0x028db8e94e0836bdaeba5b743e0d400a3f9e90df,51.16416640646786,77.19494173273684,78.01031294452346,70.625,0.0,669,24,0
0x05bbf0c12882fdecd53fd734731ad578af79621c,63.0727097149641,61.29545454545455,69.37806523447735,78.18181818181819,0.0,669,44,0
0x010b19435d2bcae650c41af62440e2de08444026,49.80109411267629,90.96449995496761,78.68523809523809,54.938476374056435,0.0,669,5,0
0x0116ed59d76aaaf9ab5ef88807ab33b24df36efd,53.261234673266216,73.5,66.82394763188296,82.79671467557242,0.0,669,50,0
0x0472fb73541e18716446b3c52d4221c8f78de7ae,54.13565153283672,78.48164847445827,72.6,68.66666666666666,0.0,668,15,0
0x04c2e657cb2b0d86d7129819808430d889ed2660,53.133461084191936,74.15622558717214,84.6627925184863,63.5,0.0,668,20,0
0x03aaab0b6729ec7ff3d23d34ae2249c4f0e7c9eb,49.142189410966054,80.17515235605524,86.83504855678447,60.75,0.0,668,12,0
0x0125c79621229bd96a4fd6c71b7a8d276fd5db97,50.946073230295546,81.84106572835834,78.63592896174863,63.16666666666667,0.0,667,9,0
0x05f7ecf97b445a44b25ed19cd81f6e254c6ea7ff,54.11730933564368,77.17279618118813,70.13322734499206,72.16666666666667,0.0,667,18,0
0x060cafc9f21db4171257ead799edb2fbffa56899,52.250698202276524,82.87543494803874,85.11133069828722,53.166666666666664,0.0,667,9,0
0x039b27c7e5771ee0108c87b4162999bea4dd1831,57.01230910682726,74.29301961593892,77.75686274509803,63.0,0.0,667,18,0
0x02cee1b0ef2c8a7d31025b35b0cc271f59815035,63.076852857593956,63.926012222685245,84.09395930272936,59.31133428981349,0.0,667,85,0
0x023234656d0c392c955965ed34e5b4862ffd1574,43.569129181130315,86.3524917715626,86.26666666666668,63.0,0.0,667,3,0
0x04b6c3d520b2521ed9bf523c03967f4a28a32b50,61.36774184777091,66.50391975929122,74.99527666804427,67.83928571428572,0.0,667,35,0
0x04e51339af9f53915c2ad3a955b13c9ba5a67433,42.66704087705638,79.8538802458796,84.23723076923076,75.0,0.0,667,26,0
0x05ed5e22bbf41969b11b3690700c8583b3844e25,64.25954879491121,56.62962962962963,83.02681823095628,67.03703703703704,0.0,667,90,0
0x004403abb2246c48ac770e30e7b36e3b16e152a1,51.29970357930557,79.96766200052024,84.18694952356427,59.5,0.0,667,12,0
0x021ac46670e1c00e1151bb6dd05b4d1bb10aa4ca,49.42399746076895,83.86357224056829,74.55183480027083,67.29568576179459,0.0,666,21,0
0x05a404de8ddc44db9c9d579fda11e088a66fd1d9,45.964530287474304,80.82064209338547,77.82768777614139,73.78571428571428,0.0,666,7,0
0x022b36e7d24e441b4d5e8293b94552773fdef176,36.1601373886256,92.54011669391792,86.3352380952381,67.0,0.0,665,5,0
0x022ce4715b44ef6f0ead8561b29da676928d16f3,42.162449930532084,72.85714285714286,76.98709122203098,90.57142857142857,0.0,665,7,0
0x05390ba1f2c390fb4c69a252f9292e06552e76b0,44.54470382933223,80.41827872916245,87.19963470319635,66.66666666666666,0.0,665,10,0
0x01d9816465ee701cb650edf27de69b02fa272454,50.14006248819741,81.29744503494743,87.10328368314151,56.020040227219916,0.0,665,8,0
0x0596fa0d5905a2ff0d1d48e5a3ccaa965e04456b,57.45037127907375,67.05138781900008,75.4486615550175,72.61904761904762,0.0,665,28,0
0x0076fcc7d245f6c7aaf07238adfb48adc62bdd55,52.214206343179434,73.11904779999567,78.15578337419211,70.89285714285714,0.0,664,21,0
0x0136f37e3373f91e6fc2d2ac76f0d01701754fcd,46.30970446786309,82.38647750429725,82.5,65.57142857142857,0.0,664,7,0
0x04b5762ee57e2fa1cc1dd2e13d284d0284f2d41e,51.2479341446203,74.50872186835022,85.8111013313054,63.1875,0.0,664,64,0
0x048f06d1afb5e43f73f593aab1b2a4316ddb5d9f,48.741032456822495,84.72545382178697,78.75211267605634,61.5,0.0,663,4,0
0x0113e5f85ae18da390377823825946fc45582d1f,50.63564027908087,75.74148713550849,81.31212121212121,67.0,0.0,663,12,0
0x029bcb2e9d1e503e747dea7d0a55ebc055f9b03b,47.89413102177003,73.53370974283784,74.50188984881208,81.0,0.0,662,16,0
0x054d68e679dcc51ae2f9bd66d0e260947225d128,56.71939151634021,70.51367156497574,73.23169387755101,70.13333333333333,0.0,662,25,0
0x013c270b6c893ed986ff69eef37ca5a1c1e59dff,56.953753318963834,68.0811249336063,83.2450099255583,62.92892655583511,0.0,662,25,0
0x03b5a8ea2afbc9930f089836fdcd4863b4dd2b92,52.97761283528119,75.09558125205089,82.14653403987785,61.714285714285715,0.0,661,20,0
0x050d9f92aaad5c4fb676e3e4f233e18e6f167698,64.66088267768862,59.731012658227854,70.41853817884851,72.17958860759494,0.0,661,79,0
0x00c6bf08de7e3c560357b0b4e27da2fa6f8519eb,63.034018793933114,63.52461611663544,81.10436524330864,59.166666666666664,0.0,660,48,0
0x04c873241fe90e09ceaa93cdab3cc5c55ab863cd,57.21965452090203,67.38999644818915,82.9075750915751,62.69230769230769,0.0,660,26,0
0x049c43731aa8c4cbc14252e52af0e55c5a48df15,47.76881497912001,79.20705933972141,81.12535184114131,65.78362573099415,0.0,659,19,0
0x005f4ed154aec7b147190c97d3f2535fc8360b12,51.36390063805276,70.91131775566531,82.46613430127042,68.5,0.0,659,20,0
0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,49.67875066853313,75.64354533279746,83.95457003029597,63.92857142857143,0.0,659,21,0
0x017fe812df7bea272511a47955099a9e8d20282e,48.95284683728698,81.40111692019475,84.5737728937729,57.666666666666664,0.0,659,10,0
0x049262af9167e1fd91c668cea2500eac72bd6df7,39.84057055397702,81.70565837947649,98.94426229508197,57.96823357483514,0.0,658,3,0
0x033dc008e1ab5d7004e8fabfd834f841a89c7e10,65.96248881663196,58.40425531914893,68.21055574187984,72.31382978723404,0.0,658,47,0
0x03bd66e09647f5fc607fd45059bee1c42f8bf9e8,50.58749092680814,87.42227771688616,92.3952380952381,38.74210002559137,0.0,658,3,0
0x043b2116f729e188668810d8ae0f86eb1152ae4f,50.8999379846374,81.02317494911902,85.64992264053636,53.19047619047619,0.0,658,7,0
0x023876998090f4a06ad08b13fd942e44d3168d2e,58.144084042083875,70.97609668168569,74.57644771559505,63.94736842105263,0.0,658,38,0
0x04dc6792cdf6f04acf894780cfb486fd0987ae86,45.32819671627457,79.56984727570477,87.7107803700724,62.0,0.0,657,12,0
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,56.23909739358627,68.94920307465853,81.21102239194585,62.5,0.0,657,28,0
0x022170e70f0332cd8bf0d1578694c5d29eb9d79d,38.91780233096852,91.94491083934732,77.39376770538244,68.17010274534864,0.0,657,12,0
0x037343879ca2c1d0078038549ee042046f32243f,48.02362740776164,74.53604458497068,84.37430340557276,66.93233082706766,0.0,657,19,0
0x020421af918192bb67d35e9ff8caeb692bf4d196,46.23622818443104,85.21690954575669,84.6694214876033,56.54077995051274,0.0,657,5,0
0x02608d35121db289427f6fd4fa53e93b5cae0bdf,53.49227332594945,63.7981843692612,86.7307283551736,67.93478260869566,0.0,656,23,0
0x008ae504ac6c0c89d32009c02b3a92e57fec188b,47.80379541184948,70.96748146433958,92.20881507775525,63.260504201680675,0.0,656,17,0
0x031291aa04a24e90fa704ae1a51598944c55de4a,59.800569886797796,65.18019199145267,78.74757314040369,63.11320754716981,0.0,656,53,0
0x02946828dba18fcb7cd09e9ebf891ceaa1bd7aa6,49.49459052385511,71.36252319978433,90.24787527050954,62.03846153846154,0.0,656,13,0
0x05393e3a9e6bedfb8d42af2e4087c7944359619a,54.91870038237392,62.85399838715977,85.77494129801823,67.38095238095238,0.0,656,28,0
0x00ef17fb802141f4a12026c4492bafc43d8ab85e,50.96529680351987,69.96081458831641,86.33179689163295,64.84126984126985,0.0,656,21,0
0x0540a183be580660a4c7399311b080fe13b06a11,61.22464442542915,64.09054595053158,88.35208917086112,51.724137931034484,0.0,655,58,0
0x0130b68a18a612892374e1eefbb0697a291215f1,46.191331592051384,80.53120436087848,78.61662531017369,67.23076923076923,0.0,655,13,0
0x03e94fea140cdef59f28a97e8a465cc2457c045f,55.623108281893266,69.2337447944987,79.53379953379954,64.24242424242425,0.0,655,22,0
0x000deb0c92e6d3da7f77ed01b8473b3f7f4efc39,56.41092329414019,86.99425804131299,66.4655172413793,53.416666666666664,0.0,655,8,0
0x0371229099726879e47c045aca027e0a27d3c5d1,49.10742947727936,81.96066337671786,76.87511520737327,61.64285714285714,0.0,654,7,0
0x0299cb22804ccda6eb64b5c891de04d9f526cccb,48.13626729182716,78.55089317210103,91.51939655172413,53.08257980720298,0.0,654,8,0
0x008bddb9cca2d92deee55a50d0f358eaf4b7f076,53.60715892325434,64.76239814958785,85.97446094026158,66.25,0.0,654,24,0
0x0004849537dab5c33fc8c494d05313dfbe2d99f3,54.25793642615587,76.58756952457598,87.06848484848484,49.33333333333333,0.0,654,10,0
0x0451864cdd0cb179893eb91057da7746b5b1973b,43.177881516656555,80.64129238256497,68.77898218496202,82.0,0.0,654,12,0
0x020be4338b750b85c73e598bf468e505a8eb76ea,40.90073395250943,75.22327206891129,92.21856780735108,69.0,0.0,654,9,0
0x00301da1d3b20fd6b8451a791a8b1a5e20599fb8,56.3269301020784,66.55481863807448,82.03662172673062,63.103448275862064,0.0,654,58,0
0x0464e9d70f1b21ecdf741ed3dba1de6d877d1b48,54.91106627194572,82.33958923392586,64.21968781470292,63.16666666666667,0.0,653,9,0
0x03485453f0b0511dd6bd4173ad05093b1e0313de,53.60435084485915,68.38228813383486,84.12441116231439,63.1547619047619,0.0,653,28,0
0x01d3c79e4d3b314e43afa00e111dc07e2073e349,53.533523719595735,68.60705805512248,82.73714285714286,64.28571428571428,0.0,653,21,0
0x0044f0ab1281b2bc850bfa39123dec1e8e09001d,65.00767620924869,60.168589174800346,78.62635274293204,58.73114463176575,0.0,653,49,0
0x016a6738cdf51365f2f5e30c82931553e0a93262,59.765008854490404,64.58995071142508,71.39362995615299,70.0,0.0,653,35,0
0x026a45e4ee23f6777ef668cc21ce816e791926fa,52.24612854394239,80.93011664927873,72.25964912280702,61.05638906148008,0.0,652,10,0
0x057e26424db996ccf850a5e4d52d0c2457587d7a,53.289113600646075,67.14789453610317,84.37835753176043,64.625,0.0,652,20,0
0x000006eee6e39015cb523aebdd4d0b1855aba682,56.246970997864786,70.9787546617435,74.4449408672799,64.45,0.0,652,25,0
0x047d5247698a111b34d7dde3282f07fd154cb759,49.52209859114423,75.59740322687253,86.69987938890378,58.166666666666664,0.0,652,14,0
0x0283de3def25719ec46cb4db3bb1693f5af5cf6a,46.623305600549344,75.15196578907604,96.73967741935485,53.5,0.0,652,6,0
0x0369a18568f22c77ec0780cb9b79402e64fe8b89,54.222387155192486,69.22461980663797,72.44701195219123,71.8,0.0,651,25,0
0x052ddf34b4f7e8754425958ff14ac8b5ae4c4e5a,54.73995618350505,74.6648210311512,81.50604395604395,54.714285714285715,0.0,651,14,0
0x05bc47b7ca092a9219a5a9bcaa9728de55e4ae3a,55.471184090463744,67.24301617017392,83.03528468323978,61.37931034482759,0.0,651,29,0
0x0072b9af9a7dc5a42091f01d3d22bcf298d398fd,51.97399321337521,70.43167517664605,75.77060931899642,70.98290598290598,0.0,651,54,0
0x05d959ff10fd30616b1b23cb012f2f71cd6c42d8,57.125410938481565,67.21913433463541,77.3672798326519,64.27884615384616,0.0,651,26,0
0x0003bbb966655dc0fbbb380797b07fc547e9ddc5,59.17226206954791,65.88829935181704,84.72683615819209,54.729729729729726,0.0,651,37,0
0x04f5a06edf6a92e77d6aa12bdb2c5c7517553fa5,36.68094523477303,93.10880192366415,78.21656050955414,66.0,0.0,650,6,0
0x05c985db49d9e29aa66b465f18c7c6dd244e9774,52.5339683818031,70.72673363778539,87.89803481190343,56.84615384615385,0.0,650,13,0
0x02820c1f9427f1c82e1901f1e7cadfb150560dac,55.140825469939415,74.68274124189696,76.95375670840788,58.09615384615385,0.0,650,13,0
0x04737567bb285ac7c15244c9c9f8707d67d1e558,49.79835908647518,79.16014965140255,87.45360892388452,51.68908418136639,0.0,650,9,0
0x0392c0d81934b52f64aa50c2cfbbcf28cd6141b2,49.498159108035146,74.63935393689118,82.88461538461539,62.23076923076923,0.0,650,13,0
0x027747771ce20e60d24344e2a62a1377960cced0,55.03320360581247,70.27475383727668,76.6116144018583,64.28571428571429,0.0,650,28,0
0x0266e5afc61b51f53d3aa70dc6f2438656909d94,54.28869801123021,76.56685731949803,69.10714285714286,64.47619047619048,0.0,649,14,0
0x0132749dd84ea8a0b242ff61f97ff40f96035df3,51.91887893895732,80.94868726332612,74.62839879154079,57.666666666666664,0.0,649,10,0
0x03886228bb749eeba43426d2d6b70eba472f4876,57.309256553469666,67.73294377448923,73.87679587015487,65.9090909090909,0.0,649,33,0
0x017b93259518cc28f53284ec81f7084575ba8699,39.696564109207564,94.21421427832368,82.29423076923077,54.28081735904591,0.0,648,4,0
0x0550dec49ceb48508c847161bb2486fff347d6fc,56.58009623099067,67.42678593112548,77.10112359550561,63.125,0.0,647,30,0
0x049a198dd6d7937a07520d6f0f6c3570d7b00d9a,54.22664298563081,66.41166394404627,80.42016806722691,65.0,0.0,647,28,0
0x02961914072c1aaa8e0a3c8477874b311079b800,51.3667704265876,72.74400420180105,80.43798201798202,62.25,0.0,647,15,0
0x04e9601bd84b0934af81475670ae5d0ab5e4b9b9,55.318415125073585,62.432294386975926,78.95767637294887,69.61538461538461,0.0,647,26,0
0x04f4d6f45d2132ab59a825b0ef294eef87a652bf,52.56817512863374,67.262919226503,83.78827353999768,63.0,0.0,646,30,0
0x00677d8b6fda25b199539633a8cd07074c855cb7,45.85660199881122,76.31528978587251,81.44963202202574,65.73529411764706,0.0,646,34,0
0x023dae0fc6722a75972b277d5ec54885177ad68b,52.69473711017519,75.02869231463154,76.99507389162561,60.25,0.0,646,14,0
0x021699aaf005dabd166bf803c65fc90529fcff4a,46.457235452730664,82.02799093823289,76.64372093023255,62.071901493370085,0.0,645,6,0
0x02bd653274feaa6e43618310400c5d1337758d1d,41.27573446962585,84.54144832269994,69.2156862745098,75.41983734657767,0.0,645,6,0
0x031f584479760bf6a0e6e3246cceadb6e4d66bc0,54.78520922680113,75.96354421087605,62.023837452869714,69.5,0.0,645,12,0
0x0030ee334630838ea4dee0b4b6ecbc973529031f,50.67211811592155,71.40754505439148,84.81739503816794,59.57142857142857,0.0,645,16,0
0x005ae07a1782019253917d76334a0579ac3a9b64,56.30854765916821,62.00216891100051,77.23440662785491,69.25,0.0,645,30,0
0x026ad6ecd5124809d5f3b393f6a94ac195ca55b9,49.77173938757528,75.13732347472097,69.85368821292775,71.0,0.0,644,6,0
0x01532c3f785c5218b5595b0e13e3b20b6d501924,50.81427553067318,76.41103693582738,86.91256418000604,50.44008461335912,0.0,644,11,0
0x020fe455d61d20f1f7eab9c3f9540a3ab8a35482,56.554942935921794,58.44827586206897,84.65458523449772,64.69827586206897,0.0,643,29,0
0x04ec042478e6aa2a0a655edc088f3cc39cf0a7dc,48.625798677299976,73.15792752144651,75.46359325605901,68.96153846153847,0.0,642,13,0
0x01552561469172eb5910ac83b35f96c92bac63d0,49.802103558163935,74.24291688093861,72.34426229508196,68.5,0.0,642,15,0
0x0184df2afb9845c27504419ac7d5efccae41b951,55.422364571047325,74.61732388534024,74.61678832116787,55.75,0.0,641,12,0
0x0187cd7fa0f5f10661e12be1538611de29bc6f77,49.9906520991528,71.66082244023289,91.34312705366922,52.0,0.0,641,12,0
